# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CDC34	AFCEA10_002127	AFCEA10_002127-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CDC54	AFCEA10_000900	AFCEA10_000900-T1	protein_coding	0	0	0	7	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0
CDC7	AFCEA10_003709	AFCEA10_003709-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CDC73	AFCEA10_000705	AFCEA10_000705-T1	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CDC8	AFCEA10_001644	AFCEA10_001644-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CDH1	AFCEA10_003431	AFCEA10_003431-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CDR1_1	AFCEA10_000306	AFCEA10_000306-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CDR1_2	AFCEA10_001375	AFCEA10_001375-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CDR1_5	AFCEA10_004137	AFCEA10_004137-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CDS1	AFCEA10_007571	AFCEA10_007571-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CEFD2	AFCEA10_001672	AFCEA10_001672-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CFT1	AFCEA10_008934	AFCEA10_008934-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CGR1_2	AFCEA10_008966	AFCEA10_008966-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CHC1	AFCEA10_006798	AFCEA10_006798-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CHI2	AFCEA10_009178	AFCEA10_009178-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CHL4	AFCEA10_006683	AFCEA10_006683-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CHS3_1	AFCEA10_001373	AFCEA10_001373-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CHS7	AFCEA10_004382	AFCEA10_004382-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CHT2_1	AFCEA10_001651	AFCEA10_001651-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CHT2_2	AFCEA10_001674	AFCEA10_001674-T1	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CHT4_1	AFCEA10_003126	AFCEA10_003126-T1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CHT4_3	AFCEA10_010117	AFCEA10_010117-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CIT3_1	AFCEA10_008500	AFCEA10_008500-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CIT3_2	AFCEA10_010816	AFCEA10_010816-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CKA2	AFCEA10_008847	AFCEA10_008847-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CKB1_2	AFCEA10_010623	AFCEA10_010623-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLA4	AFCEA10_001796	AFCEA10_001796-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLF1	AFCEA10_004572	AFCEA10_004572-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CNA1	AFCEA10_002144	AFCEA10_002144-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
COG5	AFCEA10_003283	AFCEA10_003283-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CON10	AFCEA10_008458	AFCEA10_008458-T1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
COQ2	AFCEA10_006626	AFCEA10_006626-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
COQ6	AFCEA10_005943	AFCEA10_005943-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
COQ9	AFCEA10_004956	AFCEA10_004956-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
COX17	AFCEA10_003497	AFCEA10_003497-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
COX4	AFCEA10_009791	AFCEA10_009791-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CPH2	AFCEA10_009970	AFCEA10_009970-T1	protein_coding	0	0	0	4	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CPP1	AFCEA10_009812	AFCEA10_009812-T1	protein_coding	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4
CPR2	AFCEA10_006790	AFCEA10_006790-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CPR2	AFCEA10_006790	AFCEA10_006790-T2	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CRC1	AFCEA10_004774	AFCEA10_004774-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CRC1	AFCEA10_004774	AFCEA10_004774-T2	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CRM1	AFCEA10_004718	AFCEA10_004718-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CRZ1	AFCEA10_007582	AFCEA10_007582-T1	protein_coding	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CSH3	AFCEA10_005646	AFCEA10_005646-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CSM3	AFCEA10_006602	AFCEA10_006602-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CSR1_3	AFCEA10_007442	AFCEA10_007442-T1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSR1_4	AFCEA10_009721	AFCEA10_009721-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CTK2	AFCEA10_007570	AFCEA10_007570-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CUP5_1	AFCEA10_003015	AFCEA10_003015-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CYT20	AFCEA10_008848	AFCEA10_008848-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DAL5_1	AFCEA10_000960	AFCEA10_000960-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DBP10	AFCEA10_005073	AFCEA10_005073-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DBP8_2	AFCEA10_010902	AFCEA10_010902-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DDI1	AFCEA10_007368	AFCEA10_007368-T1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DED1	AFCEA10_006791	AFCEA10_006791-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DHG2	AFCEA10_007189	AFCEA10_007189-T1	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHX38	AFCEA10_007888	AFCEA10_007888-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DIP5_1	AFCEA10_000920	AFCEA10_000920-T1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIP5_2	AFCEA10_002153	AFCEA10_002153-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
DLD1_5	AFCEA10_009658	AFCEA10_009658-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DMC1	AFCEA10_007073	AFCEA10_007073-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DNF1_1	AFCEA10_008334	AFCEA10_008334-T1	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNF1_1	AFCEA10_008334	AFCEA10_008334-T2	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNF3	AFCEA10_005699	AFCEA10_005699-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
DOA4	AFCEA10_001213	AFCEA10_001213-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
DOT1	AFCEA10_002419	AFCEA10_002419-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
DOT5	AFCEA10_006620	AFCEA10_006620-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DPH2_3	AFCEA10_010734	AFCEA10_010734-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
DUG3	AFCEA10_004389	AFCEA10_004389-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DYS1	AFCEA10_001472	AFCEA10_001472-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
DyP1	AFCEA10_007451	AFCEA10_007451-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ECM14	AFCEA10_000921	AFCEA10_000921-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ECM29	AFCEA10_010311	AFCEA10_010311-T1	protein_coding	0	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ECM39	AFCEA10_005939	AFCEA10_005939-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
ECM42	AFCEA10_002023	AFCEA10_002023-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EDC3	AFCEA10_002565	AFCEA10_002565-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EFM4	AFCEA10_009813	AFCEA10_009813-T1	protein_coding	0	0	0	9	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	4
EFR3	AFCEA10_002848	AFCEA10_002848-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
EFT2	AFCEA10_000483	AFCEA10_000483-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EFT2	AFCEA10_000483	AFCEA10_000483-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EGL5	AFCEA10_007440	AFCEA10_007440-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ELP3	AFCEA10_001822	AFCEA10_001822-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ELP4	AFCEA10_002320	AFCEA10_002320-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
EMP24	AFCEA10_004442	AFCEA10_004442-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
END3	AFCEA10_004282	AFCEA10_004282-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENP2	AFCEA10_001206	AFCEA10_001206-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ERG11_3	AFCEA10_007125	AFCEA10_007125-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ERG24_1	AFCEA10_007703	AFCEA10_007703-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ERG26_2	AFCEA10_000315	AFCEA10_000315-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ERG26_3	AFCEA10_010926	AFCEA10_010926-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ERG3_1	AFCEA10_008672	AFCEA10_008672-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ERG7A	AFCEA10_001707	AFCEA10_001707-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ERG7B	AFCEA10_005862	AFCEA10_005862-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ERO1	AFCEA10_008811	AFCEA10_008811-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ERT1	AFCEA10_001101	AFCEA10_001101-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ESC4	AFCEA10_005886	AFCEA10_005886-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
EXO1	AFCEA10_003356	AFCEA10_003356-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAA4	AFCEA10_000820	AFCEA10_000820-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
FAP1	AFCEA10_007223	AFCEA10_007223-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBP26	AFCEA10_007342	AFCEA10_007342-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
FBP26	AFCEA10_007342	AFCEA10_007342-T2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
FCF1	AFCEA10_009758	AFCEA10_009758-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FCR1	AFCEA10_003691	AFCEA10_003691-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
FDH1_2	AFCEA10_009992	AFCEA10_009992-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FDH1_3	AFCEA10_011168	AFCEA10_011168-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FEN1	AFCEA10_003664	AFCEA10_003664-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FIS1	AFCEA10_000505	AFCEA10_000505-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FKH2	AFCEA10_003056	AFCEA10_003056-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
FKS1	AFCEA10_004947	AFCEA10_004947-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FMN1	AFCEA10_001102	AFCEA10_001102-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FMO1	AFCEA10_001637	AFCEA10_001637-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FMP52	AFCEA10_005308	AFCEA10_005308-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FPS1	AFCEA10_005352	AFCEA10_005352-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
FRS1	AFCEA10_007715	AFCEA10_007715-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FYV10	AFCEA10_001780	AFCEA10_001780-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
FYV4	AFCEA10_007124	AFCEA10_007124-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GAR1_1	AFCEA10_000794	AFCEA10_000794-T1	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAR1_3	AFCEA10_010871	AFCEA10_010871-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GAT1_1	AFCEA10_008320	AFCEA10_008320-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
GAT1_2	AFCEA10_008321	AFCEA10_008321-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GBP2	AFCEA10_004957	AFCEA10_004957-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GCD6	AFCEA10_004934	AFCEA10_004934-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GCN1	AFCEA10_000988	AFCEA10_000988-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GCN5_1	AFCEA10_005917	AFCEA10_005917-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GEM1	AFCEA10_005414	AFCEA10_005414-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GET3	AFCEA10_003119	AFCEA10_003119-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
GIN4	AFCEA10_008359	AFCEA10_008359-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GIN4	AFCEA10_008359	AFCEA10_008359-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GIS2	AFCEA10_007072	AFCEA10_007072-T1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLK1	AFCEA10_008353	AFCEA10_008353-T1	protein_coding	0	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3
GLT1	AFCEA10_007536	AFCEA10_007536-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GND1	AFCEA10_005395	AFCEA10_005395-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GND1	AFCEA10_005395	AFCEA10_005395-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GND1	AFCEA10_005395	AFCEA10_005395-T3	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GNG1	AFCEA10_007756	AFCEA10_007756-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GPD1_1	AFCEA10_000967	AFCEA10_000967-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GPD1_1	AFCEA10_000967	AFCEA10_000967-T2	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GPI14	AFCEA10_006984	AFCEA10_006984-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GRC3	AFCEA10_009872	AFCEA10_009872-T1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRR1	AFCEA10_007675	AFCEA10_007675-T1	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRS1	AFCEA10_001798	AFCEA10_001798-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GRX5	AFCEA10_006624	AFCEA10_006624-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GSH1	AFCEA10_002864	AFCEA10_002864-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GST2_1	AFCEA10_003171	AFCEA10_003171-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
GST2_2	AFCEA10_010896	AFCEA10_010896-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GSY1	AFCEA10_001547	AFCEA10_001547-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GTT1_3	AFCEA10_008988	AFCEA10_008988-T1	protein_coding	0	0	0	8	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1
GUT1_1	AFCEA10_005354	AFCEA10_005354-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GUT1_1	AFCEA10_005354	AFCEA10_005354-T2	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GUT1_3	AFCEA10_005819	AFCEA10_005819-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
GVP36_1	AFCEA10_000681	AFCEA10_000681-T1	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
HAP2	AFCEA10_000350	AFCEA10_000350-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HAT1	AFCEA10_000630	AFCEA10_000630-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HEM2	AFCEA10_004720	AFCEA10_004720-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HGH1	AFCEA10_003736	AFCEA10_003736-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
HGH1	AFCEA10_003736	AFCEA10_003736-T2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
HHF1_2	AFCEA10_004202	AFCEA10_004202-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HHT1	AFCEA10_004201	AFCEA10_004201-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
HIR1	AFCEA10_004609	AFCEA10_004609-T1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIR1	AFCEA10_004609	AFCEA10_004609-T2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIR3	AFCEA10_002969	AFCEA10_002969-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
HIS4	AFCEA10_004112	AFCEA10_004112-T1	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
HMO1	AFCEA10_007825	AFCEA10_007825-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HOG1_1	AFCEA10_002118	AFCEA10_002118-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
HOS2	AFCEA10_009713	AFCEA10_009713-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
HPC2	AFCEA10_003677	AFCEA10_003677-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
HPT1	AFCEA10_006580	AFCEA10_006580-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HRT1	AFCEA10_001787	AFCEA10_001787-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HRT2_2	AFCEA10_006316	AFCEA10_006316-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HSP98	AFCEA10_004040	AFCEA10_004040-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HTS1	AFCEA10_005942	AFCEA10_005942-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HTZ1	AFCEA10_001491	AFCEA10_001491-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HXK2_5	AFCEA10_010059	AFCEA10_010059-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HXT5_3	AFCEA10_006951	AFCEA10_006951-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
IDI1	AFCEA10_005069	AFCEA10_005069-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IFM1	AFCEA10_007620	AFCEA10_007620-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ILV2	AFCEA10_003227	AFCEA10_003227-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
